ID,Scanner,Unit,Raw_material,Class,Blank,Technology,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,Core_classification
RF.c_88,Artec.spider,A2.internal,Maiolica,Core-Tool,Flake,Other,1-33%,Other,22529.30273,4772.759687,48,40.20000076,46.90000153,Carinated
RF.c_89,Artec.spider,A2,Other,Core,Other,Other,1-33%,Other,35316.97656,6773.036267,43.20000076,56,58,Semicircumferential
RF.c_9,Artec.spider,A2,Scaglia.Variegata,Core,Other,Other,0%,Other,8652.910156,2672.543973,32.59999847,22.89999962,41.70000076,Semicircumferential
RF.c_90,Artec.spider,A2,Scaglia.Variegata,Core,Other,Other,1-33%,Other,26974.7207,5365.577909,43.59999847,38,42.40000153,Multi-platform
RF.c_91,Artec.spider,A1,Scaglia.Rossa,Core,Other,Other,0%,Other,6258.371094,2114.112607,33.5,29.5,17.20000076,Wide-faced
RF.c_92,Artec.spider,A1,Maiolica,Core,Other,Other,1-33%,Other,13888.12695,3564.563085,37.79999924,26.5,44.29999924,Semicircumferential
RF.c_93,Artec.spider,A2,Maiolica,Core,Other,Other,66-99%,Other,8602.670898,2691.242607,43.20000076,29.29999924,16.79999924,Initial
RF.c_96,Artec.spider,A2,Maiolica,Core-Tool,Flake,Semi-cortical,1-33%,Complete,8092.048828,2758.358274,37,15.80000019,51.29999924,Carinated
RF.c_97,Artec.spider,A2,Maiolica,Core,Other,Other,0%,Other,5642.320313,1973.161832,33,16.5,29.10000038,Narrow-sided
RF.c_98,Artec.spider,A2,Maiolica,Core,Other,Other,0%,Other,6414.932129,2259.189797,44.40000153,19.29999924,20.20000076,Multi-platform
RF.c_99,Artec.spider,A1,Scaglia.Variegata,Core,Other,Other,1-33%,Other,7894.25,2708.001549,28.20000076,26.79999924,46,Initial
